time,energy,coldwater,warmwater
2014-06-11T21:00:00,0.159999999999854,0.00200000000000955,0.00100000000000477
2014-06-11T22:00:00,0.230000000000018,0.00399999999999068,0
2014-06-11T23:00:00,0.0999999999999091,0,0
2014-06-12T00:00:00,0.0900000000001455,0,0
2014-06-12T01:00:00,0.0799999999999272,0,0
2014-06-12T02:00:00,0.300000000000182,0,0
2014-06-12T03:00:00,0.349999999999909,0,0
2014-06-12T04:00:00,0.170000000000073,0.0120000000000005,0.00600000000000023
2014-06-12T05:00:00,0.149999999999636,0.0220000000000056,0
2014-06-12T06:00:00,0.100000000000364,0.00300000000000011,0
2014-06-12T07:00:00,0.0899999999996908,0,0
2014-06-12T08:00:00,0.0900000000001455,0,0
2014-06-12T09:00:00,0.0900000000001455,0.00300000000000011,0
2014-06-12T10:00:00,0.289999999999964,0.0409999999999968,0.0429999999999922
2014-06-12T11:00:00,0.389999999999873,0.00100000000000477,0
2014-06-12T12:00:00,0.150000000000091,0,0
2014-06-12T13:00:00,0.0899999999996908,0,0
2014-06-12T14:00:00,0.3100000000004,0.00600000000000023,0.00799999999999557
2014-06-12T15:00:00,0.529999999999745,0.046999999999997,0.0660000000000025
2014-06-12T16:00:00,0.909999999999854,0.00600000000000023,0
2014-06-12T17:00:00,0.470000000000255,0.00499999999999545,0
2014-06-12T18:00:00,0.519999999999982,0.00200000000000955,0
2014-06-12T19:00:00,1.00999999999976,0.0349999999999966,0.0480000000000018
2014-06-12T20:00:00,0.600000000000364,0.00199999999999534,0
2014-06-12T21:00:00,0.409999999999854,0.0550000000000068,0.0570000000000022
2014-06-12T22:00:00,0.349999999999909,0.00900000000000034,0.00100000000000477
2014-06-12T23:00:00,0.170000000000073,0.00300000000000011,0.00199999999999534
2014-06-13T00:00:00,0.0900000000001455,0,0
2014-06-13T01:00:00,0.0899999999996908,0,0
2014-06-13T02:00:00,0.140000000000327,0,0
2014-06-13T03:00:00,0.389999999999873,0,0
2014-06-13T04:00:00,0.2199999999998,0,0
2014-06-13T05:00:00,0.0900000000001455,0.00600000000000023,0.00499999999999545
2014-06-13T06:00:00,0.159999999999854,0.00600000000000023,0
2014-06-13T07:00:00,0.190000000000055,0.0319999999999965,0.0450000000000017
2014-06-13T08:00:00,0.180000000000291,0.0510000000000019,0.0409999999999968
2014-06-13T09:00:00,0.129999999999654,0,0
2014-06-13T10:00:00,0.160000000000309,0,0
2014-06-13T11:00:00,0.389999999999873,0,0
2014-06-13T12:00:00,0.230000000000018,0.00100000000000477,0
2014-06-13T13:00:00,0.369999999999891,0.0109999999999957,0.0150000000000006
2014-06-13T14:00:00,1.15000000000009,0.0150000000000006,0
